Date,Store ID,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
331,1,13,495,196,84,1,0,89
331,1,14,414,88,35,2,0,38
331,1,15,249,119,82,2,0,84
331,1,16,190,38,55,3,1,54
331,1,17,169,79,98,1,0,102
331,1,18,124,85,68,3,1,71
331,1,19,195,47,97,0,1,100
331,2,0,498,371,98,0,0,96
331,2,1,107,9,88,2,1,84
331,2,2,107,38,27,3,0,29
331,2,3,340,328,79,3,1,75
331,2,4,313,280,24,1,1,25
331,2,5,445,16,98,2,1,102
331,2,6,210,11,40,0,1,42
331,2,7,139,120,27,0,0,31
331,2,8,433,143,72,2,0,69
331,2,9,339,76,26,3,0,22
331,2,10,101,38,68,0,0,69
331,2,11,244,234,71,2,0,74
331,2,12,350,288,24,1,1,22
331,2,13,97,5,23,3,0,20
331,2,14,100,93,68,3,1,64
331,2,15,443,425,27,3,0,31
331,2,16,380,266,86,3,0,86
331,2,17,289,175,95,3,0,94
331,2,18,141,36,70,1,1,75
331,2,19,242,126,17,3,1,20
331,3,0,470,294,64,0,1,64
331,3,1,264,105,94,3,0,97
331,3,2,437,94,65,0,1,65
331,3,3,339,313,63,3,0,66
331,3,4,176,158,62,3,1,67
331,3,5,417,69,39,0,0,41
331,3,6,245,225,86,3,0,87
331,3,7,77,22,92,1,1,96
331,3,8,386,160,67,3,1,67
331,3,9,157,57,43,3,1,43
331,3,10,459,177,54,0,0,57
331,3,11,500,213,37,1,0,38
331,3,12,317,177,60,0,1,56
331,3,13,444,238,92,3,0,93
331,3,14,485,306,43,2,1,45
331,3,15,113,42,40,3,0,36
331,3,16,313,0,39,1,1,39
331,3,17,353,64,86,2,0,88
331,3,18,223,38,59,0,1,55
331,3,19,366,112,91,1,1,91
331,4,0,436,35,71,2,0,72
331,4,1,59,24,74,1,1,76
331,4,2,483,96,25,2,1,25
331,4,3,375,175,46,2,0,42
331,4,4,247,215,96,2,0,97
331,4,5,416,17,52,0,1,49
331,4,6,327,152,53,2,0,57
331,4,7,138,29,17,3,0,18
331,4,8,451,136,65,3,0,67
331,4,9,79,42,84,1,1,84
331,4,10,436,299,55,0,1,52
331,4,11,402,95,16,3,1,16
331,4,12,391,215,55,1,0,53
331,4,13,229,180,71,3,1,68
331,4,14,194,171,49,3,1,49
331,4,15,53,32,64,2,1,65
331,4,16,118,98,83,1,0,81
331,4,17,170,63,22,1,0,18
331,4,18,269,78,49,1,1,54
331,4,19,391,110,24,1,1,28
332,0,0,210,10,15,3,1,19
332,0,1,348,320,52,0,0,55
332,0,2,93,67,24,0,1,24
332,0,3,476,400,51,2,1,54
332,0,4,250,122,18,0,0,15
332,0,5,361,183,95,0,1,95
332,0,6,456,202,83,3,1,87
332,0,7,152,73,60,2,0,58
332,0,8,344,73,18,0,0,22
332,0,9,143,67,55,0,1,57
332,0,10,385,332,69,3,1,72
332,0,11,67,33,30,3,1,26
332,0,12,447,385,60,3,0,57
332,0,13,383,270,31,2,1,28
332,0,14,103,87,99,1,0,94
332,0,15,282,233,64,0,1,63
332,0,16,81,77,64,3,1,69
332,0,17,474,202,10,2,1,15
332,0,18,378,13,74,1,1,77
332,0,19,119,125,65,0,1,64
332,1,0,323,132,39,2,1,39
332,1,1,179,55,28,3,0,30
332,1,2,187,19,87,3,1,84
332,1,3,415,135,54,0,1,54
332,1,4,199,207,99,0,1,96
332,1,5,439,404,89,3,1,84
332,1,6,365,37,74,2,0,77
332,1,7,261,153,64,0,0,60
332,1,8,119,109,78,2,0,82
332,1,9,349,240,87,1,1,87
332,1,10,183,142,62,3,1,60
332,1,11,179,145,90,3,0,93
332,1,12,101,31,42,0,0,41
332,1,13,468,63,18,0,1,17
332,1,14,368,321,34,1,0,31
332,1,15,252,239,44,3,0,47
332,1,16,477,437,76,3,1,75
332,1,17,321,192,73,3,0,73
332,1,18,98,36,36,1,1,35
332,1,19,464,230,29,0,0,32
332,2,0,56,14,68,3,1,68
332,2,1,427,201,31,2,1,30
332,2,2,51,60,35,0,1,36
332,2,3,340,246,64,2,0,63
332,2,4,112,59,61,2,1,65
332,2,5,327,96,57,0,0,60
332,2,6,496,27,47,0,0,42
332,2,7,470,217,12,1,0,16
332,2,8,351,42,54,1,1,49
332,2,9,392,11,80,3,0,83
332,2,10,272,50,85,2,0,85
332,2,11,244,59,45,2,1,40
332,2,12,292,207,99,1,1,99
332,2,13,334,15,90,0,1,87
332,2,14,108,15,31,0,0,34
332,2,15,195,163,47,2,1,43
332,2,16,303,227,53,0,1,55
332,2,17,325,5,36,3,0,36
332,2,18,142,26,13,3,1,12
332,2,19,260,86,26,3,1,23
332,3,0,300,201,83,1,0,85
332,3,1,175,79,67,2,0,63
332,3,2,68,-7,57,1,1,59
332,3,3,402,213,57,1,0,61
332,3,4,382,364,49,3,0,47
332,3,5,140,31,47,1,0,50
332,3,6,474,473,61,0,0,61
332,3,7,238,155,61,0,1,58
332,3,8,249,46,83,2,0,79
332,3,9,199,141,21,2,0,21
332,3,10,112,105,37,0,0,37
332,3,11,491,254,97,1,0,94
332,3,12,102,21,24,1,1,19
332,3,13,153,112,59,3,1,54
332,3,14,443,420,42,1,0,38
332,3,15,257,254,12,0,1,17
332,3,16,270,78,84,1,1,87
332,3,17,70,18,63,2,1,66
332,3,18,242,43,11,1,1,15
332,3,19,87,94,56,2,1,55
332,4,0,234,166,75,3,1,78
332,4,1,368,230,63,3,1,66
332,4,2,74,43,21,2,1,21
332,4,3,247,129,90,3,1,94
332,4,4,90,72,79,1,0,75
332,4,5,252,207,11,1,0,7
332,4,6,435,313,99,2,0,102
332,4,7,176,91,50,3,0,54
332,4,8,309,186,12,0,0,15
332,4,9,380,146,92,3,1,96
332,4,10,54,42,33,3,0,31
332,4,11,283,234,49,0,0,45
332,4,12,187,69,79,3,0,78
332,4,13,455,416,92,3,1,93
332,4,14,314,282,30,1,0,25
332,4,15,156,26,13,0,1,9
332,4,16,410,282,81,0,0,81
332,4,17,138,56,72,3,0,73
332,4,18,289,282,29,2,1,31
332,4,19,395,219,65,0,1,60
333,0,0,500,378,83,2,1,81
333,0,1,110,71,44,3,0,42
333,0,2,497,446,37,1,0,35
333,0,3,467,440,38,0,1,41
333,0,4,76,23,12,2,1,16
333,0,5,98,68,81,3,1,80
333,0,6,395,359,36,0,1,34
333,0,7,367,104,65,1,1,69
333,0,8,366,149,20,3,0,22
333,0,9,217,77,66,2,1,66
333,0,10,362,213,71,3,0,70
333,0,11,292,46,55,1,1,60
333,0,12,153,136,95,3,0,96
333,0,13,381,137,45,0,0,43
333,0,14,438,352,47,0,0,48
333,0,15,260,157,16,0,1,14
333,0,16,58,40,97,1,0,99
333,0,17,232,92,41,2,1,41
333,0,18,442,310,49,0,1,46
333,0,19,382,18,36,3,1,40
333,1,0,470,280,39,2,1,40
333,1,1,288,184,80,3,0,77
333,1,2,487,77,67,3,1,64
333,1,3,382,280,68,2,1,70
333,1,4,83,27,71,1,0,70
333,1,5,423,82,34,3,1,38
333,1,6,332,122,12,3,0,9
333,1,7,372,170,58,2,1,60
333,1,8,384,138,67,0,1,71
333,1,9,284,114,54,0,0,52
333,1,10,186,42,62,1,0,63
333,1,11,57,31,72,2,1,71
333,1,12,257,160,54,0,0,51
333,1,13,291,56,11,2,1,10
333,1,14,197,210,71,0,0,75
333,1,15,287,158,10,0,1,9
333,1,16,188,157,87,1,0,91
333,1,17,219,89,75,3,0,80
333,1,18,161,84,61,1,0,65
333,1,19,441,394,35,0,1,31
333,2,0,265,273,97,1,0,96
333,2,1,498,127,20,3,0,18
333,2,2,57,7,37,0,0,38
333,2,3,413,8,19,1,1,17
333,2,4,185,18,86,1,0,88
333,2,5,280,229,65,0,1,63
333,2,6,303,235,21,1,0,21
333,2,7,269,55,46,1,1,49
333,2,8,150,118,10,3,1,11
333,2,9,345,300,64,0,0,68
333,2,10,100,34,50,0,0,54
333,2,11,403,3,14,2,0,18
333,2,12,97,42,62,0,1,58
333,2,13,131,18,58,2,0,63
333,2,14,425,28,81,1,1,85
333,2,15,396,373,75,1,1,72
333,2,16,141,101,20,0,1,20
333,2,17,495,216,33,0,1,30
333,2,18,250,190,48,3,0,51
333,2,19,313,280,44,1,1,44
333,3,0,55,42,90,0,1,85
333,3,1,250,164,58,2,0,58
333,3,2,91,17,62,2,0,66
333,3,3,270,40,82,1,0,78
333,3,4,451,264,48,0,0,44
333,3,5,348,106,82,3,0,79
333,3,6,436,194,50,3,0,50
333,3,7,187,91,92,2,0,90
333,3,8,488,42,37,3,1,35
333,3,9,208,136,59,2,0,63
333,3,10,200,82,21,3,1,18
333,3,11,183,164,75,2,0,78
333,3,12,403,292,68,1,1,70
333,3,13,347,136,96,2,0,98
333,3,14,424,284,38,0,0,41
333,3,15,267,109,16,0,1,11
333,3,16,256,107,50,1,0,54
333,3,17,151,94,55,0,1,51
333,3,18,135,125,27,0,1,22
333,3,19,89,60,28,2,1,27
333,4,0,103,46,50,0,0,50
333,4,1,102,-4,69,0,0,68
333,4,2,204,46,21,3,0,24
333,4,3,368,120,74,0,0,75
333,4,4,491,104,11,1,1,14
333,4,5,144,88,62,1,0,58
333,4,6,86,36,69,2,0,67
333,4,7,227,113,26,1,0,22
333,4,8,413,397,90,0,0,92
333,4,9,152,96,49,3,1,53
333,4,10,357,124,32,3,1,35
333,4,11,407,113,80,2,0,84
333,4,12,327,134,56,1,1,57
333,4,13,131,121,83,0,0,82
333,4,14,187,142,27,3,1,30
333,4,15,140,68,93,2,0,98
333,4,16,370,312,62,3,1,59
333,4,17,401,176,37,2,0,39
333,4,18,402,214,65,0,1,64
333,4,19,240,131,91,1,1,93
334,0,0,256,203,81,0,0,81
334,0,1,439,308,86,0,1,89
334,0,2,296,153,35,2,0,31
334,0,3,402,247,30,2,1,33
334,0,4,242,123,23,3,0,22
334,0,5,117,21,63,1,0,61
334,0,6,406,383,84,3,0,81
334,0,7,338,40,94,0,0,98
334,0,8,405,141,35,3,1,33
334,0,9,252,114,49,2,0,52
334,0,10,120,56,63,1,0,59
334,0,11,135,15,67,0,1,67
334,0,12,81,17,71,1,1,66
334,0,13,238,122,10,1,0,13
334,0,14,404,233,65,1,0,69
334,0,15,76,63,49,1,0,48
334,0,16,340,181,66,1,0,63
334,0,17,294,131,37,0,1,38
334,0,18,100,88,89,0,1,91
334,0,19,451,142,24,1,0,20
334,1,0,324,198,41,0,0,39
334,1,1,91,87,76,1,0,80
334,1,2,345,251,54,1,1,49
334,1,3,116,17,32,1,0,29
334,1,4,132,0,71,2,0,67
334,1,5,64,46,39,0,1,44
334,1,6,78,42,68,2,1,65
334,1,7,93,84,53,1,1,53
334,1,8,219,84,73,1,1,69
334,1,9,215,125,85,1,1,86
334,1,10,306,243,10,1,1,14
334,1,11,67,62,62,0,1,65
334,1,12,193,156,63,1,0,65
334,1,13,479,22,54,1,0,57
334,1,14,227,223,63,3,0,68
334,1,15,171,106,54,2,0,55
334,1,16,67,68,84,3,0,87
334,1,17,303,141,28,3,1,24
334,1,18,406,16,31,0,0,33
334,1,19,321,283,90,1,0,88
334,2,0,405,241,62,2,0,63
334,2,1,296,63,22,0,0,19
334,2,2,68,27,26,1,1,29
334,2,3,420,0,64,2,1,59
334,2,4,488,253,99,0,0,100
334,2,5,268,96,69,3,1,66
334,2,6,472,452,56,1,0,59
334,2,7,132,14,65,2,1,64
334,2,8,145,58,78,3,1,82
334,2,9,426,379,75,2,1,72
334,2,10,333,292,18,0,0,14
334,2,11,302,302,36,1,0,39
334,2,12,480,257,82,3,0,77
334,2,13,317,239,78,1,1,74
334,2,14,475,172,48,1,0,48
334,2,15,238,143,64,1,1,66
334,2,16,256,228,79,0,0,82
334,2,17,245,131,67,3,0,64
334,2,18,57,43,63,2,0,58
334,2,19,378,206,20,0,0,23
334,3,0,107,3,87,2,1,83
334,3,1,346,229,17,1,0,13
334,3,2,282,231,44,2,1,49
334,3,3,127,107,87,2,1,88
334,3,4,265,73,28,2,0,27
334,3,5,439,287,29,3,0,29
334,3,6,379,204,75,1,1,72
334,3,7,102,15,85,1,1,82
334,3,8,310,254,46,1,1,46
334,3,9,80,18,78,3,0,76
334,3,10,70,49,94,2,1,93
334,3,11,368,37,54,0,1,57
334,3,12,133,111,99,1,0,95
334,3,13,90,96,49,1,0,52
334,3,14,428,235,58,3,1,63
334,3,15,77,22,82,0,1,78
334,3,16,60,69,84,2,1,84
334,3,17,287,218,28,2,1,32
334,3,18,402,288,14,1,1,10
334,3,19,122,14,74,3,1,77
334,4,0,486,284,17,2,1,18
334,4,1,456,86,11,1,0,7
334,4,2,383,11,43,0,1,43
334,4,3,225,86,71,0,0,70
334,4,4,466,368,75,2,1,71
334,4,5,475,302,74,1,1,78
334,4,6,326,318,67,1,1,66
334,4,7,289,101,78,0,0,77
334,4,8,297,264,80,0,0,83
334,4,9,417,409,82,3,0,81
334,4,10,134,106,42,3,1,40
334,4,11,321,71,49,1,0,44
334,4,12,176,134,85,3,0,89
334,4,13,216,108,53,2,1,51
334,4,14,299,251,49,1,1,49
334,4,15,217,156,43,2,1,47
334,4,16,137,5,62,3,1,65
334,4,17,347,12,21,1,0,20
334,4,18,324,176,34,0,0,31
334,4,19,244,118,10,0,0,6
335,0,0,395,297,48,0,1,52
335,0,1,55,24,43,0,1,41
335,0,2,235,180,56,2,1,57
335,0,3,498,311,37,2,0,34
335,0,4,366,306,68,0,0,67
335,0,5,151,29,48,2,1,45
335,0,6,442,12,76,1,0,72
335,0,7,248,169,49,3,1,52
335,0,8,378,174,15,3,1,18
335,0,9,393,216,31,2,1,26
335,0,10,219,88,13,3,1,13
335,0,11,259,64,55,1,0,59
335,0,12,63,78,73,1,1,73
335,0,13,409,284,32,3,0,29
335,0,14,85,62,10,2,0,11
335,0,15,217,111,26,0,1,23
335,0,16,87,47,61,2,1,60
335,0,17,97,103,24,2,1,23
335,0,18,495,192,55,0,1,54
335,0,19,126,11,60,3,0,62
335,1,0,193,144,44,2,0,47
335,1,1,469,459,39,0,1,43
335,1,2,343,338,31,1,0,31
335,1,3,214,216,43,3,0,46
335,1,4,133,71,50,0,0,55
335,1,5,76,73,95,2,0,91
335,1,6,53,53,52,2,0,52
335,1,7,343,91,18,2,0,18
335,1,8,429,378,57,1,1,58
335,1,9,355,200,48,0,1,43
335,1,10,243,67,47,3,1,44
335,1,11,442,333,52,2,0,56
335,1,12,190,17,93,0,1,97
335,1,13,488,156,55,1,0,60
335,1,14,149,60,43,2,1,43
335,1,15,357,105,70,2,1,67
335,1,16,170,33,53,1,1,50
335,1,17,150,112,25,1,0,23
335,1,18,310,287,84,1,1,85
335,1,19,313,124,98,3,1,95
335,2,0,271,205,41,0,0,46
335,2,1,168,131,61,3,0,63
335,2,2,166,52,81,3,0,86
335,2,3,298,239,51,2,1,48
335,2,4,477,295,47,1,0,47
335,2,5,150,102,32,2,1,30
335,2,6,191,177,33,3,0,33
335,2,7,239,153,59,1,0,59
335,2,8,80,81,64,3,1,65
335,2,9,199,181,73,3,1,69
335,2,10,137,124,41,1,0,41
335,2,11,65,38,85,1,0,86
335,2,12,413,185,16,0,1,21
335,2,13,415,350,40,2,0,40
335,2,14,153,65,69,1,1,72
335,2,15,318,251,73,3,0,75
335,2,16,447,244,58,3,1,55
335,2,17,369,191,41,0,0,42
335,2,18,53,38,14,3,0,12
335,2,19,233,53,67,1,0,67
335,3,0,155,36,39,1,0,37
335,3,1,85,39,19,1,0,17
335,3,2,180,121,73,0,0,69
335,3,3,300,252,21,3,0,25
335,3,4,448,355,83,2,1,85
335,3,5,171,154,93,0,0,95
335,3,6,357,257,49,0,0,46
335,3,7,295,64,86,3,0,83
335,3,8,153,163,31,3,0,30
335,3,9,145,152,45,1,1,41
335,3,10,500,206,70,2,0,68
335,3,11,65,74,61,0,1,58
335,3,12,500,182,26,0,0,30
335,3,13,298,44,91,3,0,86
335,3,14,479,223,51,1,0,51
335,3,15,369,65,90,2,1,90
335,3,16,199,61,89,1,1,91
335,3,17,96,64,56,1,1,52
335,3,18,237,28,10,2,1,10
335,3,19,412,145,14,0,0,13
335,4,0,423,396,91,1,0,94
335,4,1,183,75,26,2,0,24
335,4,2,194,14,94,0,1,94
335,4,3,375,14,21,2,0,18
335,4,4,158,23,25,3,0,25
335,4,5,194,61,89,1,1,93
335,4,6,111,48,51,1,1,54
335,4,7,150,129,80,3,1,78
335,4,8,143,62,22,0,0,21
335,4,9,365,293,60,0,0,64
335,4,10,348,173,83,3,0,79
335,4,11,480,387,41,3,0,44
335,4,12,281,164,54,3,0,53
335,4,13,239,186,43,0,1,44
335,4,14,145,26,98,3,0,96
335,4,15,231,220,21,3,1,21
335,4,16,281,176,83,2,1,82
335,4,17,148,-7,71,3,1,72
335,4,18,421,326,17,3,1,20
335,4,19,467,196,97,2,1,101
336,0,0,186,26,26,0,0,29
336,0,1,202,91,43,3,0,40
336,0,2,313,251,54,2,1,51
336,0,3,466,467,79,2,0,76
336,0,4,370,142,66,3,1,68
336,0,5,225,146,81,2,0,78
336,0,6,300,89,82,0,1,78
336,0,7,191,97,65,0,0,68
336,0,8,396,373,57,3,0,60
336,0,9,147,112,44,3,1,44
336,0,10,427,46,10,0,1,10
336,0,11,481,317,34,0,1,39
336,0,12,486,250,48,0,0,48
336,0,13,250,68,50,0,0,53
336,0,14,168,26,93,2,0,97
336,0,15,256,110,32,1,0,30
336,0,16,230,156,11,0,1,15
336,0,17,384,321,46,1,1,49
336,0,18,101,70,33,3,0,37
336,0,19,134,62,20,0,1,15
336,1,0,290,61,59,0,1,57
336,1,1,266,107,43,0,0,44
336,1,2,85,42,26,1,1,23
336,1,3,118,49,39,1,1,41
336,1,4,305,161,59,1,0,64
336,1,5,472,67,71,0,1,71
336,1,6,75,38,10,1,1,7
336,1,7,383,102,99,2,0,98
336,1,8,82,46,57,3,0,55
336,1,9,193,95,64,0,1,63
336,1,10,80,29,13,1,1,13
336,1,11,467,115,41,3,0,44
336,1,12,443,45,45,0,0,49
336,1,13,50,43,21,1,1,23
336,1,14,215,109,62,0,1,62
336,1,15,182,84,40,1,0,37
336,1,16,96,66,60,1,0,64
336,1,17,445,273,15,1,1,19
336,1,18,431,177,55,0,0,51
336,1,19,148,147,56,0,0,56
336,2,0,448,377,71,1,0,70
336,2,1,109,63,17,2,0,18
336,2,2,375,32,17,2,1,18
336,2,3,125,107,77,0,0,75
336,2,4,441,339,87,0,1,84
336,2,5,404,328,48,0,0,52
336,2,6,150,139,39,0,1,34
336,2,7,128,130,69,2,0,69
336,2,8,187,85,34,1,0,32
336,2,9,255,215,19,0,1,19
336,2,10,114,114,64,3,0,60
336,2,11,130,102,18,1,1,21
336,2,12,492,461,42,2,1,40
336,2,13,54,35,45,1,0,44
336,2,14,256,192,19,2,0,20
336,2,15,455,46,39,2,1,42
336,2,16,271,143,76,1,0,74
336,2,17,498,331,92,1,0,88
336,2,18,355,236,88,2,1,91
336,2,19,442,217,33,1,1,33
336,3,0,297,253,90,2,0,93
336,3,1,438,114,95,2,0,97
336,3,2,238,73,54,0,0,57
336,3,3,472,234,35,1,0,38
336,3,4,59,5,56,2,0,56
336,3,5,277,281,63,3,1,63
336,3,6,94,63,63,1,0,65
336,3,7,261,57,50,2,1,52
336,3,8,138,31,66,0,0,70
336,3,9,275,103,60,2,1,56
336,3,10,453,427,98,3,0,96
336,3,11,342,299,19,0,0,21
336,3,12,472,331,84,1,1,82
336,3,13,195,92,57,0,1,55
336,3,14,357,294,45,2,0,42
336,3,15,286,242,44,3,0,47
336,3,16,244,186,91,0,1,93
336,3,17,123,72,34,2,0,31
336,3,18,132,99,43,3,1,47
336,3,19,497,113,13,1,0,13
336,4,0,193,37,45,2,0,47
336,4,1,458,110,27,0,0,31
336,4,2,500,329,89,3,1,92
336,4,3,396,53,54,3,1,54
336,4,4,156,58,65,1,1,66
336,4,5,112,90,82,0,1,79
336,4,6,372,190,20,2,0,25
336,4,7,71,6,94,2,1,98
336,4,8,225,73,46,1,0,49
336,4,9,109,15,23,3,1,21
336,4,10,63,47,37,1,1,40
336,4,11,109,48,11,1,1,6
336,4,12,307,1,58,0,1,58
336,4,13,87,48,46,1,1,41
336,4,14,68,25,93,3,1,98
336,4,15,249,50,43,1,1,42
336,4,16,61,56,70,0,0,71
336,4,17,203,72,61,3,1,56
336,4,18,459,403,71,3,0,76
336,4,19,205,205,83,2,0,83
337,0,0,485,342,74,3,0,74
337,0,1,430,24,32,1,1,36
337,0,2,212,172,53,3,1,52
337,0,3,442,54,48,2,0,51
337,0,4,499,302,68,2,1,72
337,0,5,370,357,35,1,1,34
337,0,6,127,48,27,1,1,24
337,0,7,98,86,64,3,0,66
337,0,8,72,64,19,0,0,21
337,0,9,277,190,59,3,1,57
337,0,10,84,69,55,3,1,59
337,0,11,244,63,57,3,0,60
337,0,12,118,54,68,3,1,69
337,0,13,414,312,47,2,1,49
337,0,14,213,17,10,3,0,12
337,0,15,132,121,21,2,1,20
337,0,16,301,197,95,2,0,100
337,0,17,51,26,57,3,1,54
337,0,18,360,190,29,2,0,34
337,0,19,374,143,97,0,0,99
337,1,0,224,69,41,3,0,42
337,1,1,119,93,52,2,1,57
337,1,2,201,122,99,3,0,99
337,1,3,75,41,28,2,1,25
337,1,4,330,255,58,2,0,54
337,1,5,77,31,21,0,1,19
337,1,6,161,168,21,3,0,22
337,1,7,219,183,50,2,1,46
337,1,8,409,362,85,3,0,87
337,1,9,362,38,13,0,1,13
337,1,10,380,131,11,1,1,16
337,1,11,149,77,59,0,1,60
337,1,12,282,75,27,3,1,31
337,1,13,394,213,59,3,0,55
337,1,14,363,363,25,3,0,28
337,1,15,138,103,16,1,0,15
337,1,16,152,20,71,1,0,74
337,1,17,314,274,11,2,0,7
337,1,18,366,83,87,0,0,90
337,1,19,361,185,29,2,1,29
337,2,0,108,25,10,3,0,10
337,2,1,293,200,54,0,1,49
337,2,2,183,27,47,1,0,45
337,2,3,474,277,93,2,0,90
337,2,4,63,39,89,2,0,89
337,2,5,292,178,15,2,1,14
337,2,6,148,82,83,0,0,87
337,2,7,315,221,61,0,1,65
337,2,8,367,3,17,0,0,16
337,2,9,93,58,26,1,1,29
337,2,10,349,128,53,0,1,50
337,2,11,484,120,27,0,1,29
337,2,12,65,71,26,0,0,21
337,2,13,273,1,13,0,0,11
337,2,14,269,185,46,1,0,49
337,2,15,464,27,79,2,1,81
337,2,16,201,21,36,1,0,36
337,2,17,419,20,39,3,1,44
337,2,18,145,133,73,0,1,70
337,2,19,73,73,28,1,0,31
337,3,0,463,173,84,3,1,83
337,3,1,409,98,99,0,1,102
337,3,2,426,44,87,1,0,90
337,3,3,270,276,14,3,1,10
337,3,4,495,108,33,3,1,36
337,3,5,143,37,30,0,1,29
337,3,6,494,476,33,0,1,37
337,3,7,260,5,39,2,0,35
337,3,8,203,48,53,3,1,53
337,3,9,199,190,40,0,1,42
337,3,10,409,207,51,1,0,47
337,3,11,243,237,89,1,0,87
337,3,12,111,26,87,1,1,90
337,3,13,348,182,50,1,0,45
337,3,14,191,33,28,1,1,31
337,3,15,382,23,89,0,1,86
337,3,16,463,12,18,0,0,21
337,3,17,446,144,94,1,0,95
337,3,18,240,29,19,2,0,18
337,3,19,228,168,86,3,1,83
337,4,0,455,292,11,0,1,11
337,4,1,175,60,87,0,1,83
337,4,2,402,352,43,2,1,42
337,4,3,387,306,68,3,0,70
337,4,4,247,176,34,0,0,38
337,4,5,230,65,27,3,1,27
337,4,6,201,73,34,2,0,29
337,4,7,469,83,96,3,1,100
337,4,8,429,409,41,0,0,39
337,4,9,179,56,18,0,0,17
337,4,10,172,35,39,0,1,35
337,4,11,439,270,82,3,0,78
337,4,12,246,99,39,2,0,39
337,4,13,449,255,37,1,0,42
337,4,14,268,93,98,2,1,95
337,4,15,386,387,10,0,0,11
337,4,16,283,241,82,3,0,78
337,4,17,95,56,93,3,0,96
337,4,18,374,196,75,2,0,74
337,4,19,181,74,68,2,1,66
338,0,0,174,5,52,2,1,50
338,0,1,214,196,38,2,0,34
338,0,2,189,80,72,2,0,77
338,0,3,77,41,37,2,1,40
338,0,4,350,320,29,2,0,33
338,0,5,364,259,80,3,1,84
338,0,6,366,28,11,0,1,8
338,0,7,486,284,31,2,0,32
338,0,8,259,57,87,1,1,82
338,0,9,452,281,97,1,0,101
338,0,10,196,79,70,0,1,69
338,0,11,434,238,74,0,1,76
338,0,12,300,299,89,0,0,93
338,0,13,229,219,53,0,1,53
338,0,14,398,129,45,0,0,46
338,0,15,347,14,55,0,1,57
338,0,16,282,21,39,2,0,40
338,0,17,88,57,88,0,1,92
338,0,18,232,187,56,1,1,54
338,0,19,78,79,33,1,0,33
338,1,0,486,326,68,1,0,72
338,1,1,223,198,76,2,1,78
338,1,2,148,89,96,0,0,94
338,1,3,471,149,71,1,1,75
338,1,4,200,176,45,3,0,42
338,1,5,423,315,79,2,0,81
338,1,6,161,107,98,0,1,96
338,1,7,67,4,25,3,1,27
338,1,8,139,108,19,2,1,18
338,1,9,489,118,79,3,0,82
338,1,10,111,76,33,2,1,38
338,1,11,257,0,33,2,0,28
338,1,12,85,0,42,0,0,38
338,1,13,210,171,98,3,0,94
338,1,14,285,282,62,3,0,64
338,1,15,128,48,27,1,0,26
338,1,16,157,33,27,1,0,28
338,1,17,194,138,79,3,0,78
338,1,18,289,132,91,2,1,92
338,1,19,263,100,95,3,0,96
338,2,0,383,366,23,2,0,26
338,2,1,264,62,62,3,0,65
338,2,2,111,70,18,0,0,19
338,2,3,150,89,62,2,1,58
338,2,4,167,9,78,0,0,81
338,2,5,68,46,84,1,1,88
338,2,6,340,339,26,3,1,25
338,2,7,192,181,72,3,0,76
338,2,8,426,355,45,3,0,49
338,2,9,336,137,73,0,1,75
338,2,10,107,14,29,3,0,24
338,2,11,291,61,94,0,0,97
338,2,12,387,246,46,2,1,47
338,2,13,343,310,44,2,1,48
338,2,14,253,27,44,3,0,45
338,2,15,167,70,41,3,0,40
338,2,16,128,4,20,0,1,23
338,2,17,130,121,69,0,0,72
338,2,18,299,100,26,2,1,24
338,2,19,134,46,41,2,1,38
338,3,0,251,185,75,0,1,77
338,3,1,121,0,67,1,0,70
338,3,2,427,241,63,3,0,64
338,3,3,104,75,73,2,0,68
338,3,4,377,269,66,0,1,62
338,3,5,177,126,59,3,1,57
338,3,6,472,38,83,0,1,86
338,3,7,242,175,15,2,0,15
338,3,8,219,24,19,1,0,18
338,3,9,457,289,63,3,1,64
338,3,10,243,190,48,0,1,47
338,3,11,311,94,43,3,0,39
338,3,12,320,126,15,0,1,15
338,3,13,479,233,45,0,0,44
338,3,14,429,29,55,1,0,50
338,3,15,191,171,20,1,1,25
338,3,16,179,62,25,0,0,22
338,3,17,327,151,13,3,0,11
338,3,18,126,37,92,2,0,96
338,3,19,397,403,89,2,1,94
338,4,0,403,181,31,0,0,35
338,4,1,312,182,38,0,0,37
338,4,2,242,189,64,0,1,63
338,4,3,275,178,91,2,1,92
338,4,4,280,264,14,0,1,17
338,4,5,99,27,88,1,0,85
338,4,6,322,149,51,2,1,52
338,4,7,212,118,25,0,1,29
338,4,8,172,97,52,2,0,54
338,4,9,105,78,85,1,1,81
338,4,10,80,54,60,2,0,57
338,4,11,190,79,71,0,0,73
338,4,12,59,56,29,2,1,25
338,4,13,213,72,15,0,1,16
338,4,14,217,211,23,3,0,21
338,4,15,423,408,97,3,0,97
338,4,16,181,112,34,2,1,37
338,4,17,412,151,10,1,0,6
338,4,18,293,233,84,0,1,81
338,4,19,363,86,27,2,0,22
339,0,0,468,183,30,2,1,32
339,0,1,261,169,25,3,1,30
339,0,2,433,421,37,0,0,38
339,0,3,472,466,48,1,1,43
339,0,4,100,-4,16,2,1,16
339,0,5,253,99,94,1,1,94
339,0,6,482,109,81,3,1,81
