Date,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
403,7,104,31,15,0,1,14
403,8,55,53,95,2,1,95
403,9,442,399,79,0,0,82
403,10,313,57,99,0,0,100
403,11,69,21,78,3,1,80
403,12,486,248,64,3,1,69
403,13,338,167,90,2,0,95
403,14,276,156,78,3,1,73
403,15,460,244,50,1,1,50
403,16,137,60,22,1,1,22
403,17,162,39,44,2,0,46
403,18,96,72,72,3,1,75
403,19,495,488,81,0,0,81
403,0,342,17,55,2,1,50
403,1,98,21,76,0,1,76
403,2,231,187,44,2,0,40
403,3,377,279,74,2,0,76
403,4,66,57,55,0,0,54
403,5,355,220,54,2,0,53
403,6,367,354,67,2,0,64
403,7,497,207,73,1,1,72
403,8,372,368,97,2,1,97
403,9,119,57,81,0,0,84
403,10,278,183,16,0,1,13
403,11,203,15,63,1,0,66
403,12,363,272,97,0,1,93
403,13,92,-3,35,1,0,38
403,14,261,253,37,0,0,39
403,15,210,70,42,1,0,42
403,16,362,254,11,2,1,9
403,17,259,21,83,0,0,82
403,18,123,47,45,0,1,49
403,19,313,225,63,0,0,67
403,0,297,161,45,3,1,47
403,1,401,414,32,0,0,33
403,2,324,28,21,2,0,20
403,3,414,241,28,1,0,26
403,4,218,75,83,0,1,87
403,5,121,32,47,3,0,49
403,6,108,102,34,2,0,36
403,7,488,419,88,3,1,85
403,8,417,276,99,1,1,101
403,9,346,322,88,0,1,88
403,10,256,170,37,2,0,41
403,11,270,65,73,0,1,71
403,12,125,50,22,1,0,27
403,13,87,52,88,1,1,91
403,14,473,484,34,0,1,29
403,15,371,242,65,1,1,65
403,16,201,66,89,0,1,88
403,17,377,300,65,3,0,67
403,18,391,87,94,3,1,97
403,19,314,9,43,1,0,42
403,0,487,458,28,1,1,31
403,1,226,134,54,2,1,56
403,2,379,193,24,3,1,28
403,3,69,57,69,2,1,74
403,4,270,79,85,0,0,85
403,5,209,48,34,3,0,34
403,6,186,59,70,1,0,73
403,7,439,81,71,0,1,67
403,8,404,346,55,1,1,54
403,9,392,74,17,1,1,20
403,10,61,32,54,0,0,53
403,11,178,18,80,2,0,81
403,12,281,126,77,1,0,76
403,13,75,72,42,3,0,39
403,14,95,28,14,1,1,19
403,15,496,109,78,1,1,76
403,16,448,62,95,0,0,95
403,17,55,29,59,3,0,59
403,18,499,197,31,2,0,31
403,19,419,340,48,3,1,46
404,0,480,239,97,3,0,92
404,1,434,276,82,0,1,80
404,2,194,120,57,1,1,60
404,3,300,246,95,0,0,97
404,4,323,150,29,1,1,29
404,5,60,33,85,2,0,86
404,6,248,20,49,2,1,49
404,7,322,195,10,1,1,6
404,8,454,32,16,2,0,18
404,9,108,58,39,2,0,37
404,10,325,201,70,1,1,68
404,11,195,39,99,0,1,97
404,12,67,42,66,0,1,62
404,13,207,173,53,3,1,58
404,14,138,104,87,3,0,88
404,15,414,78,79,1,0,80
404,16,423,361,64,3,0,60
404,17,444,346,63,2,0,60
404,18,136,47,38,3,1,35
404,19,387,278,22,1,0,19
404,0,240,92,90,1,0,92
404,1,319,186,26,1,1,26
404,2,206,104,14,3,0,18
404,3,354,52,42,3,0,40
404,4,185,111,99,3,0,99
404,5,213,4,96,3,1,94
404,6,267,136,16,1,0,15
404,7,301,62,51,3,0,55
404,8,70,51,59,3,0,55
404,9,488,109,32,2,0,29
404,10,417,252,97,0,1,97
404,11,268,49,17,2,1,18
404,12,224,216,86,1,1,89
404,13,306,72,45,2,1,40
404,14,202,21,46,2,1,41
404,15,202,156,31,0,0,30
404,16,99,34,81,1,0,78
404,17,74,10,72,1,0,76
404,18,255,159,35,1,1,32
404,19,412,288,49,1,1,46
404,0,301,56,60,2,1,58
404,1,243,227,61,1,1,65
404,2,92,37,59,1,1,55
404,3,69,-2,66,0,0,70
404,4,283,130,64,0,0,62
404,5,362,294,18,3,1,23
404,6,206,35,77,1,1,73
404,7,289,91,32,0,1,36
404,8,358,203,27,3,1,25
404,9,338,247,16,0,1,15
404,10,296,125,28,3,1,32
404,11,145,37,27,2,0,28
404,12,398,338,50,1,1,47
404,13,337,233,30,1,1,25
404,14,366,231,50,1,1,47
404,15,347,263,63,2,1,61
404,16,388,320,49,0,0,44
404,17,447,163,73,3,1,70
404,18,283,223,42,2,1,41
404,19,103,16,11,1,1,7
404,0,495,9,95,2,0,97
404,1,161,95,91,0,0,87
404,2,402,136,67,2,0,71
404,3,202,33,29,2,0,28
404,4,256,183,89,2,1,85
404,5,415,14,82,0,0,85
404,6,172,27,74,3,0,72
404,7,94,16,22,1,0,22
404,8,51,47,98,1,0,98
404,9,160,76,40,2,1,43
404,10,146,34,97,2,0,100
404,11,473,300,57,3,0,55
404,12,422,433,38,3,1,37
404,13,343,141,82,2,1,83
404,14,414,271,21,0,0,23
404,15,285,41,47,0,1,48
404,16,460,126,50,2,0,51
404,17,164,103,78,2,1,73
404,18,346,126,85,0,1,84
404,19,195,145,29,2,1,28
404,0,296,209,75,2,0,80
404,1,468,402,29,2,0,33
404,2,430,342,99,3,0,103
404,3,324,87,20,2,1,22
404,4,140,77,40,0,1,38
404,5,140,86,70,3,0,67
404,6,97,77,10,0,1,14
404,7,392,107,19,2,1,15
404,8,236,18,35,2,1,31
404,9,161,34,42,2,1,39
404,10,339,0,18,0,1,21
404,11,106,40,51,1,0,47
404,12,304,266,72,2,1,75
404,13,288,79,58,2,0,60
404,14,172,97,61,2,1,59
404,15,64,6,47,2,0,49
404,16,346,148,52,0,1,50
404,17,461,91,19,2,1,23
404,18,481,51,65,1,1,66
404,19,386,91,58,0,1,56
405,0,376,134,43,1,1,46
405,1,363,229,81,2,1,76
405,2,121,39,59,3,0,56
405,3,481,229,84,2,1,84
405,4,245,112,51,2,0,55
405,5,199,13,97,3,0,95
405,6,238,149,84,1,1,81
405,7,493,53,86,1,0,86
405,8,297,231,31,3,0,34
405,9,230,135,81,1,1,80
405,10,435,308,67,0,1,65
405,11,286,84,49,3,0,48
405,12,417,44,59,1,0,56
405,13,494,309,83,2,1,80
405,14,210,134,53,2,0,52
405,15,163,103,15,2,0,17
405,16,280,208,30,3,1,28
405,17,150,46,85,2,0,85
405,18,176,84,87,0,1,90
405,19,164,107,89,2,0,94
405,0,211,24,53,2,0,54
405,1,261,95,21,1,1,17
405,2,427,27,51,2,1,53
405,3,469,448,66,2,0,66
405,4,407,133,93,1,0,97
405,5,407,275,31,3,0,30
405,6,105,31,69,2,0,72
405,7,323,261,29,0,1,28
405,8,386,86,85,3,1,87
405,9,152,113,25,1,0,25
405,10,458,14,84,0,1,89
405,11,461,443,63,1,1,66
405,12,137,38,57,2,0,56
405,13,71,46,88,2,1,91
405,14,336,281,18,0,1,17
405,15,219,91,47,2,1,50
405,16,393,315,73,0,1,78
405,17,322,141,57,0,0,58
405,18,315,141,93,3,1,98
405,19,467,392,84,1,0,82
405,0,461,127,90,3,0,93
405,1,206,99,29,0,1,29
405,2,373,273,63,0,1,59
405,3,383,335,74,1,1,78
405,4,479,79,29,1,0,32
405,5,136,109,90,2,1,91
405,6,379,130,89,2,0,93
405,7,383,322,62,2,1,66
405,8,116,52,35,2,0,30
405,9,320,99,90,1,1,94
405,10,364,89,36,0,1,38
405,11,110,1,24,1,0,20
405,12,226,45,79,2,0,80
405,13,455,305,95,1,0,90
405,14,279,216,54,3,1,55
405,15,493,137,31,0,0,30
405,16,339,163,20,1,0,20
405,17,371,287,22,2,0,23
405,18,71,47,46,0,0,49
405,19,267,148,57,3,0,60
405,0,207,148,58,0,1,55
405,1,100,101,77,3,1,73
405,2,493,229,83,1,1,85
405,3,198,174,26,1,0,29
405,4,490,318,74,0,0,75
405,5,468,270,73,1,0,71
405,6,61,34,56,2,1,57
405,7,225,59,34,3,0,35
405,8,102,19,39,0,1,34
405,9,336,213,18,1,0,13
405,10,229,21,73,2,0,70
405,11,248,17,79,2,0,77
405,12,61,60,63,3,1,66
405,13,459,337,90,0,1,94
405,14,265,186,54,0,1,52
405,15,180,115,59,1,0,56
405,16,273,49,73,2,0,75
405,17,485,73,38,1,0,42
405,18,391,258,40,2,0,36
405,19,261,271,80,1,1,81
405,0,237,94,30,3,0,34
405,1,428,139,17,1,1,22
405,2,86,42,82,0,0,85
405,3,380,218,25,1,1,29
405,4,488,112,89,3,0,86
405,5,288,86,99,3,0,98
405,6,345,254,31,1,1,26
405,7,418,274,53,2,0,51
405,8,431,362,56,0,0,55
405,9,409,182,12,1,0,15
405,10,278,275,37,3,1,40
405,11,307,92,80,0,0,75
405,12,485,322,64,0,1,62
405,13,109,92,65,2,0,62
405,14,368,61,77,1,1,76
405,15,466,463,52,2,1,53
405,16,315,126,12,3,0,9
405,17,60,1,73,1,1,76
405,18,449,405,73,0,0,74
405,19,152,80,52,0,0,53
406,0,443,358,96,2,0,92
406,1,422,351,11,2,1,7
406,2,358,64,31,0,1,32
406,3,412,268,37,1,0,38
406,4,213,101,35,2,1,35
406,5,458,53,23,3,0,26
406,6,346,275,65,3,1,65
406,7,221,183,95,0,1,93
406,8,274,212,20,2,0,21
406,9,336,126,44,1,0,49
406,10,343,255,49,1,1,48
406,11,246,247,13,1,1,10
406,12,290,142,43,1,0,41
406,13,360,266,84,0,1,82
406,14,310,311,39,3,0,38
406,15,459,269,61,3,1,62
406,16,350,94,26,3,0,27
406,17,414,15,89,1,1,88
406,18,87,9,12,1,1,11
406,19,373,192,40,1,1,36
406,0,209,60,55,3,0,57
406,1,63,79,82,1,1,80
406,2,164,72,40,0,1,35
406,3,347,239,17,2,0,12
406,4,119,88,77,0,1,74
406,5,397,173,15,1,0,18
406,6,270,248,56,0,0,60
406,7,423,85,29,1,1,31
406,8,200,67,69,2,0,72
406,9,157,107,74,3,0,79
406,10,423,148,23,1,1,21
406,11,250,105,96,0,0,97
406,12,297,191,35,0,1,34
406,13,181,23,41,1,0,43
406,14,416,190,19,3,0,20
406,15,492,162,44,0,1,48
406,16,484,309,72,2,0,69
406,17,183,33,13,0,0,13
406,18,185,46,78,3,0,79
406,19,319,215,32,3,0,31
406,0,421,158,28,2,0,27
406,1,105,24,21,1,0,19
406,2,378,214,85,3,0,87
406,3,402,199,13,3,0,17
406,4,104,57,59,0,1,56
406,5,73,31,46,2,1,50
406,6,299,24,17,3,0,16
406,7,299,287,37,1,0,36
406,8,156,118,23,3,1,22
406,9,428,137,37,2,1,32
406,10,179,142,72,1,1,70
406,11,62,3,34,1,1,31
406,12,192,159,92,2,0,91
406,13,93,32,48,2,0,51
406,14,425,223,91,0,1,92
406,15,262,188,61,2,0,56
406,16,231,-4,39,2,0,41
406,17,407,193,22,3,1,24
406,18,496,310,61,3,0,59
406,19,73,9,70,3,0,66
406,0,136,139,77,3,1,73
406,1,359,216,60,2,0,56
406,2,490,47,70,0,0,70
406,3,383,278,60,2,0,65
406,4,263,266,70,0,0,72
406,5,189,128,73,3,1,76
406,6,297,70,60,2,1,65
406,7,252,174,17,1,0,13
406,8,119,122,27,2,1,30
406,9,325,169,31,0,0,32
406,10,467,270,19,3,1,14
406,11,132,110,52,3,0,51
406,12,178,110,34,2,0,38
406,13,259,224,16,0,0,18
406,14,182,18,22,2,1,26
406,15,430,413,23,1,0,19
406,16,157,109,39,0,1,44
406,17,349,240,12,2,1,16
406,18,119,90,34,0,1,36
406,19,441,274,94,3,0,91
406,0,492,378,74,0,1,74
406,1,89,34,42,0,1,46
406,2,138,104,77,3,0,80
406,3,321,66,14,1,1,16
406,4,424,192,36,0,0,33
406,5,90,82,50,3,0,48
406,6,385,65,29,0,0,32
406,7,337,10,22,2,0,23
406,8,180,115,71,3,0,71
406,9,369,12,51,3,1,50
406,10,149,72,89,3,0,89
406,11,329,112,67,0,1,65
406,12,322,105,77,2,0,78
406,13,122,53,12,2,0,17
406,14,401,17,87,0,1,82
406,15,296,280,79,3,0,75
406,16,440,404,77,0,0,80
406,17,243,83,21,1,0,16
406,18,148,39,48,2,0,45
406,19,428,33,98,1,0,94
407,0,384,337,23,3,1,24
407,1,98,61,57,0,1,60
407,2,320,307,70,0,0,69
407,3,229,151,57,1,0,52
407,4,60,10,95,2,1,95
407,5,62,41,30,0,1,34
407,6,392,268,64,1,0,63
407,7,95,87,19,3,0,21
407,8,354,285,10,2,1,12
407,9,176,118,47,1,0,44
407,10,65,64,42,1,1,39
407,11,302,126,43,0,1,42
407,12,181,52,99,0,0,98
407,13,176,159,51,0,0,47
407,14,383,210,42,0,0,42
407,15,474,0,53,2,1,55
407,16,178,154,67,2,0,71
407,17,270,114,30,1,0,31
407,18,284,177,16,0,1,14
407,19,320,286,15,1,1,12
407,0,148,15,59,3,0,61
407,1,387,252,90,2,1,90
407,2,184,152,79,2,1,81
407,3,404,157,93,0,0,92
407,4,257,172,98,0,1,98
407,5,225,36,60,3,0,56
407,6,204,130,49,2,0,52
407,7,426,45,81,0,1,78
407,8,185,145,57,2,1,53
407,9,143,84,39,2,1,37
407,10,427,187,59,2,0,56
407,11,411,396,10,0,0,7
407,12,485,49,44,2,0,47
407,13,389,261,39,1,0,36
407,14,352,179,42,1,1,38
407,15,205,60,34,0,1,29
407,16,467,223,35,2,1,31
407,17,218,211,54,0,1,52
407,18,252,101,73,1,1,75
407,19,468,168,66,1,1,62
407,0,286,254,70,3,0,65
407,1,53,33,61,0,1,58
407,2,163,124,39,0,1,42
407,3,256,206,36,0,1,37
407,4,308,3,46,3,0,47
407,5,80,42,60,3,0,58
407,6,233,3,46,1,1,47
407,7,63,7,67,2,0,69
407,8,58,9,59,1,1,54
407,9,489,480,76,3,0,78
407,10,56,34,63,1,1,66
407,11,75,19,12,0,1,15
407,12,365,10,21,0,0,22
407,13,243,66,74,2,1,72
407,14,193,129,94,3,1,90
407,15,367,108,31,3,0,29
407,16,379,271,47,1,1,50
407,17,417,420,24,1,1,22
407,18,352,316,64,1,0,69
407,19,191,26,82,1,1,80
407,0,459,307,91,0,0,86
407,1,451,124,93,2,0,96
407,2,291,21,89,0,1,91
407,3,95,0,24,2,1,24
407,4,491,431,96,2,1,94
407,5,394,174,74,1,0,78
407,6,458,48,69,3,1,70
407,7,205,165,73,2,0,75
407,8,330,262,79,0,1,76
407,9,466,137,11,2,1,12
407,10,273,35,17,3,1,18
407,11,149,30,12,0,1,10
407,12,230,111,28,0,1,27
407,13,454,69,65,3,1,61
407,14,485,279,46,0,1,50
407,15,494,376,59,2,0,62
407,16,449,151,71,1,0,71
407,17,188,142,96,3,0,95
407,18,205,70,42,3,0,39
407,19,201,143,13,1,0,10
407,0,415,43,16,0,0,18
407,1,368,219,51,3,0,51
407,2,108,94,36,1,0,36
407,3,162,158,93,1,1,96
407,4,180,45,21,3,1,21
407,5,488,350,50,0,0,48
407,6,439,431,29,1,0,32
407,7,493,480,23,1,1,25
407,8,141,121,78,1,0,75
407,9,438,268,27,1,1,25
407,10,63,34,61,2,1,59
407,11,497,212,94,0,1,94
407,12,458,370,24,2,0,27
407,13,338,203,54,0,0,55
407,14,215,17,57,2,1,53
407,15,79,84,37,1,1,38
407,16,190,66,11,2,1,6
407,17,108,42,52,3,0,57
407,18,130,70,97,0,0,101
407,19,290,79,11,0,1,11
408,0,348,358,55,2,1,59
408,1,445,267,45,0,0,45
408,2,437,138,61,0,0,65
408,3,221,148,58,0,0,59
408,4,91,33,57,1,0,58
408,5,437,114,77,2,1,72
408,6,478,312,64,3,1,61
408,7,220,150,45,0,0,49
408,8,330,136,69,1,1,71
408,9,273,103,93,1,1,97
408,10,411,46,88,2,0,86
408,11,128,16,68,1,0,68
408,12,162,106,29,1,0,32
408,13,181,130,19,3,0,19
408,14,295,281,14,3,1,10
408,15,160,92,46,3,0,43
408,16,219,182,92,2,0,90
408,17,233,124,49,3,1,48
408,18,215,117,88,0,1,91
408,19,494,450,22,1,1,20
408,0,307,219,12,2,0,16
408,1,242,252,33,2,0,32
408,2,198,127,16,1,0,16
408,3,180,126,82,1,0,86
408,4,437,369,73,1,1,76
408,5,202,64,16,2,1,12
408,6,307,99,74,1,1,70
408,7,364,196,38,0,1,36
408,8,70,-2,99,2,1,97
408,9,139,28,99,3,0,101
408,10,444,436,32,3,1,34
408,11,310,322,97,1,0,94
408,12,268,174,61,2,0,64
408,13,194,21,12,1,1,8
408,14,206,38,69,0,0,64
408,15,156,30,45,1,1,43
408,16,91,38,67,0,1,63
408,17,496,365,76,1,1,74
408,18,282,23,85,2,1,90
408,19,353,30,45,3,1,43
408,0,431,358,24,2,1,27
408,1,212,122,80,3,1,78
408,2,222,107,94,0,0,97
408,3,489,195,79,0,0,80
408,4,184,75,99,0,0,95
408,5,420,376,71,0,0,71
408,6,344,75,38,3,0,38
408,7,121,131,28,0,0,30
408,8,428,14,13,1,1,17
408,9,365,213,28,0,0,24
408,10,216,82,56,1,0,56
408,11,380,117,98,1,1,93
408,12,247,189,56,3,1,51
408,13,57,60,83,2,0,85
408,14,356,156,48,1,1,44
408,15,376,281,81,0,1,84
408,16,267,153,55,2,0,53
408,17,309,167,57,0,1,54
408,18,81,74,62,3,0,65
408,19,361,295,81,1,1,86
408,0,221,172,46,2,0,46
408,1,497,144,75,2,1,80
408,2,214,138,32,3,1,35
408,3,61,21,59,0,0,60
408,4,442,15,67,3,0,63
408,5,153,96,59,1,0,58
408,6,471,218,95,3,0,91
408,7,173,181,84,1,0,83
408,8,256,232,33,3,0,31
408,9,224,103,14,3,1,13
408,10,376,146,17,1,1,20
408,11,166,95,86,1,1,84
408,12,52,20,76,1,0,80
408,13,475,420,81,1,1,84
408,14,246,4,80,1,0,82
408,15,365,159,88,2,0,92
408,16,153,3,30,0,0,33
408,17,51,38,94,0,1,90
408,18,176,49,19,3,1,24
408,19,201,109,26,3,0,21
408,0,96,72,22,2,1,21
408,1,245,241,86,0,0,81
408,2,240,21,56,2,1,55
408,3,421,275,99,0,0,98
408,4,344,223,52,3,0,55
408,5,84,14,83,0,0,79
408,6,434,18,15,1,1,17
408,7,269,131,37,1,0,39
408,8,173,104,94,0,0,91
408,9,275,29,64,1,1,60
408,10,172,41,39,2,1,39
408,11,125,39,56,2,0,53
408,12,390,379,77,0,1,80
408,13,377,335,39,0,1,41
408,14,100,30,42,0,0,41
408,15,84,85,37,0,0,40
408,16,322,245,32,0,1,29
408,17,378,293,60,0,0,59
408,18,97,74,91,3,0,90
408,19,457,26,19,2,1,17
409,0,253,126,69,0,0,73
409,1,494,68,98,0,1,97
409,2,347,161,62,1,1,57
409,3,432,340,23,2,1,23
409,4,126,115,78,2,0,81
409,5,76,19,74,3,0,70
409,6,460,433,66,3,1,71
409,7,252,91,37,3,0,34
409,8,239,106,19,0,1,20
409,9,102,36,42,2,1,37
409,10,281,75,98,0,0,95
409,11,109,105,24,3,1,28
409,12,467,74,48,2,0,45
409,13,315,213,12,0,0,14
409,14,193,36,70,1,0,70
409,15,120,30,50,1,0,46
409,16,284,166,45,3,0,48
409,17,112,81,52,0,0,51
409,18,469,312,55,1,1,51
409,19,316,283,35,3,0,36
409,0,91,73,28,1,0,32
409,1,301,298,63,0,0,66
409,2,345,322,17,3,1,19
409,3,320,187,93,3,0,89
409,4,79,18,68,1,0,72
409,5,355,280,64,1,1,61
409,6,327,140,11,3,0,16
409,7,294,0,23,2,0,26
409,8,386,339,29,1,0,24
409,9,61,61,95,3,0,93
409,10,53,65,40,1,0,37
409,11,342,87,16,3,1,19
409,12,124,118,79,1,0,75
409,13,89,97,27,3,1,30
409,14,353,260,78,2,1,79
409,15,268,28,32,0,0,29
409,16,204,176,69,0,0,74
409,17,115,83,12,0,0,13
409,18,74,-6,66,1,0,63
409,19,393,375,47,1,1,51
409,0,93,14,91,3,1,93
409,1,99,27,44,2,1,49
409,2,411,109,90,3,0,90
409,3,165,32,70,3,0,67
409,4,285,179,49,3,0,49
409,5,450,56,30,2,0,30
409,6,292,188,71,3,1,70
409,7,244,210,49,1,1,50
409,8,258,102,51,1,0,53
409,9,158,140,70,2,1,75
409,10,256,160,26,2,0,29
409,11,371,50,33,2,0,32
409,12,244,154,15,2,1,16
409,13,393,153,69,3,1,72
409,14,478,329,62,3,1,66
409,15,51,16,83,0,0,79
409,16,340,83,81,1,0,80
409,17,240,167,66,3,0,63
409,18,228,166,16,3,0,12
409,19,465,326,51,0,0,48
409,0,236,158,28,1,0,25
409,1,70,83,14,1,1,15
409,2,461,111,59,1,1,63
409,3,334,73,27,0,0,26
409,4,437,287,21,2,0,22
409,5,386,368,89,3,0,86
409,6,393,313,47,1,1,49
409,7,157,156,97,3,1,95
409,8,353,134,95,1,1,90
409,9,304,251,52,1,0,54
409,10,322,23,32,1,0,32
409,11,302,186,92,1,0,93
409,12,221,15,14,1,0,12
409,13,387,251,43,0,1,39
409,14,363,33,91,1,1,89
409,15,499,126,55,2,1,51
409,16,194,113,36,2,1,33
409,17,403,6,20,0,1,17
409,18,496,170,92,2,0,89
409,19,90,64,44,0,0,47
409,0,453,382,78,2,0,76
409,1,121,140,67,2,1,66
409,2,462,311,39,1,0,40
409,3,166,160,82,2,0,82
409,4,321,131,38,2,1,36
409,5,355,23,78,3,0,77
409,6,288,155,18,3,0,18
409,7,373,287,34,2,0,34
409,8,444,72,87,1,1,89
409,9,326,335,74,2,1,71
409,10,296,30,49,1,0,47
409,11,288,46,43,2,1,48
409,12,474,207,54,2,0,53
409,13,428,21,45,1,1,43
409,14,493,297,16,1,0,15
409,15,467,190,31,1,1,28
409,16,296,282,55,3,0,60
409,17,248,219,57,2,0,60
409,18,483,458,12,2,0,15
409,19,94,72,24,3,1,21
410,0,308,262,52,0,0,56
410,1,332,45,44,2,0,42
410,2,364,140,79,0,1,81
410,3,192,157,83,2,1,86
410,4,80,87,60,0,1,58
410,5,484,114,14,0,0,16
410,6,427,96,83,3,1,81
410,7,132,34,42,2,1,40
410,8,183,39,59,2,1,61
410,9,116,68,11,1,1,16
410,10,161,28,57,1,1,61
410,11,148,104,71,3,1,75
410,12,198,191,60,0,0,65
410,13,217,128,83,3,0,82
410,14,104,88,54,1,0,55
410,15,218,182,77,0,1,81
410,16,163,87,18,2,0,21
410,17,420,96,75,1,0,72
410,18,422,39,94,2,1,97
410,19,331,279,79,1,1,78
410,0,432,253,55,2,0,52
410,1,164,50,93,2,0,98
410,2,417,95,75,0,0,78
410,3,334,172,42,1,1,46
410,4,309,-3,70,0,0,67
410,5,329,189,60,3,1,57
410,6,367,80,45,1,0,42
410,7,253,181,49,2,0,45
410,8,343,126,36,3,0,35
410,9,487,243,41,2,0,44
410,10,241,47,74,2,0,76
410,11,292,123,74,1,0,75
410,12,476,93,31,3,1,32
410,13,366,73,35,3,1,35
410,14,389,217,96,3,1,100
410,15,167,35,83,3,1,78
410,16,140,52,18,2,1,18
410,17,374,183,96,1,1,96
410,18,135,125,51,1,0,49
410,19,346,254,63,0,1,62
410,0,76,6,34,1,0,39
410,1,253,44,73,3,0,77
410,2,300,38,44,3,1,49
410,3,356,221,96,1,0,96
410,4,118,7,63,3,1,65
410,5,333,35,88,1,0,89
410,6,210,15,51,1,1,54
410,7,299,192,85,1,0,88
410,8,470,440,27,2,0,24
410,9,301,240,94,2,0,94
410,10,335,62,12,2,0,7
410,11,378,77,16,0,1,18
410,12,111,76,71,3,0,71
410,13,405,363,23,3,0,27
410,14,153,107,47,2,0,45
410,15,69,23,36,0,0,33
410,16,495,129,40,3,0,36
410,17,301,46,80,0,1,79
410,18,411,408,98,2,0,97
410,19,384,361,56,3,0,58
410,0,117,33,84,2,1,87
410,1,293,80,29,1,1,29
410,2,80,35,80,2,0,84
410,3,275,218,47,1,0,49
410,4,156,137,23,1,1,25
410,5,111,63,82,0,0,86
410,6,136,100,75,3,1,76
410,7,328,132,21,2,0,19
410,8,259,270,41,2,0,44
410,9,271,189,51,3,1,52
410,10,421,82,39,3,0,36
410,11,252,115,22,1,1,18
410,12,485,66,26,0,0,28
410,13,373,31,83,1,1,86
410,14,167,175,77,3,1,81
410,15,218,111,26,1,0,27
410,16,438,274,14,3,0,15
410,17,356,87,51,0,1,56
410,18,159,105,57,2,1,56
410,19,291,-7,83,3,1,83
410,0,187,131,55,0,0,57
410,1,203,108,29,2,0,29
410,2,167,101,33,3,1,36
410,3,493,436,35,2,1,34
410,4,264,177,31,0,1,33
410,5,252,10,52,1,1,56
410,6,213,212,54,3,0,57
410,7,73,44,65,0,1,62
410,8,253,124,53,0,1,51
410,9,388,239,71,1,0,67
410,10,495,378,13,2,1,13
410,11,132,31,41,2,1,39
410,12,357,357,51,3,1,56
410,13,162,93,48,3,0,46
410,14,276,53,14,3,1,18
410,15,242,41,73,0,0,72
410,16,105,67,85,2,0,82
410,17,269,82,85,1,0,86
410,18,481,411,34,2,1,32
410,19,279,47,91,1,0,93
411,0,293,187,58,1,0,54
411,1,263,146,92,1,0,90
411,2,272,30,36,1,0,32
411,3,169,39,25,2,0,24
411,4,434,378,98,3,1,93
411,5,151,125,36,1,1,38
411,6,105,-2,76,0,1,74
411,7,491,350,87,3,0,85
411,8,305,88,11,1,0,13
411,9,429,246,67,3,0,71
411,10,106,110,76,2,0,72
411,11,259,75,11,3,1,8
411,12,492,119,24,2,0,25
411,13,363,81,94,3,0,93
411,14,187,14,96,1,1,97
411,15,207,38,85,3,1,86
411,16,444,312,32,0,1,31
411,17,389,182,99,3,1,100
411,18,196,123,36,2,1,38
411,19,305,261,43,2,0,42
411,0,231,110,33,1,1,32
411,1,440,35,16,0,0,16
411,2,143,14,83,0,0,86
411,3,423,272,40,1,0,41
411,4,431,92,12,0,0,14
411,5,186,105,28,3,1,25
411,6,134,51,36,3,1,32
411,7,396,140,36,2,1,35
411,8,442,406,48,1,0,52
411,9,139,82,41,0,1,40
411,10,435,296,34,0,1,38
411,11,192,114,27,0,1,25
411,12,113,126,46,3,1,47
411,13,477,139,80,1,1,80
411,14,268,-9,89,1,0,88
411,15,296,76,14,3,1,17
411,16,153,42,31,3,1,31
411,17,302,172,14,1,0,13
411,18,246,47,62,1,1,65
411,19,130,100,89,0,0,89
411,0,223,152,65,2,0,66
411,1,332,211,42,2,0,47
411,2,54,33,53,3,0,56
411,3,330,238,42,3,1,39
411,4,191,204,36,1,1,33
411,5,164,73,56,1,0,54
411,6,387,244,54,1,1,59
411,7,342,223,33,0,0,36
411,8,401,60,81,3,0,78
411,9,394,380,28,2,1,29
411,10,415,234,62,0,0,62
411,11,113,2,40,0,0,44
411,12,432,103,21,0,0,20
411,13,176,166,22,2,0,17
411,14,221,10,94,2,0,91
411,15,131,125,34,0,0,35
411,16,359,114,30,3,0,27
411,17,431,383,55,1,1,50
411,18,95,41,45,3,0,45
411,19,364,112,86,2,0,84
411,0,262,3,91,0,1,89
411,1,444,137,60,2,1,60
411,2,383,41,93,2,0,98
411,3,70,54,59,0,1,61
411,4,450,399,75,2,1,72
411,5,259,171,76,0,0,77
411,6,364,117,42,1,1,43
411,7,407,364,95,2,1,100
411,8,435,404,58,2,1,63
411,9,158,17,92,1,1,92
411,10,367,39,66,1,1,68
411,11,258,47,45,1,0,48
411,12,176,53,62,1,0,67
411,13,371,108,26,3,1,30
411,14,340,228,58,2,0,55
411,15,475,388,81,3,1,84
411,16,147,138,28,0,0,24
411,17,375,316,57,2,0,58
411,18,262,123,87,0,1,86
411,19,55,67,32,3,0,35
411,0,146,70,91,3,0,96
411,1,226,151,45,1,1,43
411,2,466,39,49,3,1,52
411,3,418,122,48,3,0,52
411,4,325,94,65,2,0,63
411,5,179,82,79,1,0,83
411,6,415,50,15,0,0,16
411,7,315,231,52,2,0,51
411,8,303,131,97,2,0,92
411,9,123,43,52,2,1,48
411,10,411,232,13,3,0,14
411,11,377,31,80,2,1,78
411,12,462,97,32,2,1,27
411,13,271,173,37,1,1,39
411,14,60,23,15,2,0,18
411,15,293,249,49,0,0,53
411,16,71,49,60,2,0,64
411,17,183,101,48,0,0,51
